Author,Company,Download,Title,Before Parsing
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0034-00-Gdoc-itu-r-liaison-group-report-to-session-83-closing-plenary.pptx,ITU-R Liaison Group Report to Session #83 Closing Plenary,Roger Marks (Consensii LLC)
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0033-00-Gdoc-minutes-of-gridman-tg-at-session-83-vancouver.doc,Minutes-of-GRIDMAN-TG-at-Session-#83-(Vancouver),Tim Godfrey (GRIDMAN Task Group)
Ching-Tarng Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0032-00-Gdoc-call-for-contributions-ieee-std-802-16-amendment-for-small-cell-backhaul-scb.pdf,Call for Contributions: IEEE Std 802.16 Amendment for Small Cell Backhaul (SCB),Ching-Tarng Hsieh (ITRI)
Ching-Tarng Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0031-00-Gdoc-update-on-ieee-p802-16r-activity-regarding-small-cell-backhaul-as-of-session-83.pdf,Update on IEEE P802.16r Activity regarding Small Cell Backhaul as of Session #83,Ching-Tarng Hsieh (ITRI)
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0684-04-Gdoc-ls-to-itu-r-wp5d-comments-on-working-doc-toward-a-pdnr-on-the-use-of-imt-for-broadband-ppdr.docx,LS to ITU-R WP5D: Comments on Working Doc toward a PDNR on the use of IMT for broadband PPDR,Roger Marks (Consensii LLC)
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/12/16-12-0684-03-Gdoc-ls-to-itu-r-wp5d-comments-on-working-doc-toward-a-pdnr-on-the-use-of-imt-for-broadband-ppdr.docx,LS to ITU-R WP5D: Comments on Working Doc toward a PDNR on the use of IMT for broadband PPDR,Roger Marks (Consensii LLC)
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0028-01-000r-proposed-p802-16r-call-for-contributions-towards-session-84.docx,Proposed P802.16r Call for Contributions towards Session #84,Roger Marks (Consensii LLC)
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0027-01-000r-proposed-statement-to-external-organizations-on-ieee-p802-16r-activity-following-session-83.docx,Proposed Statement to External Organizations on IEEE P802.16r Activity following Session #83,Roger Marks (EthAirNet Associates)
Ching-Tarng Hsieh,"""ITRI""",https://mentor.ieee.org/802.16/dcn/13/16-13-0029-00-000r-project-802-16r-closing-report-session-83.pptx,Project 802.16r Closing Report - Session #83,Ching-Tarng Hsieh (ITRI)
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0028-00-000r-proposed-p802-16r-call-for-contributions-towards-session-84.docx,Proposed P802.16r Call for Contributions towards Session #84,Roger Marks (Consensii LLC)
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0010-03-000r-carrier-ethernet-2-0-requirements-for-p802-16r.docx,Carrier Ethernet 2.0 Requirements for P802.16r,Roger Marks (EthAirNet Associates)
Roger Marks,"""EthAirNet Associates""",https://mentor.ieee.org/802.16/dcn/13/16-13-0027-00-000r-proposed-statement-to-external-organizations-on-ieee-p802-16r-activity-following-session-83.docx,Proposed Statement to External Organizations on IEEE P802.16r Activity following Session #83,Roger Marks (EthAirNet Associates)
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0026-00-000q-draft-p802-16q-awd.pdf,Draft P802.16q AWD,Harry Bims (P802.16q Chair)
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0025-00-000q-session-83-minutes-of-p802-16q-task-group.doc,Session #83 Minutes of P802.16q Task Group,Harry Bims (P802.16q Chair)
Harry Bims,"""P802.16q Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0024-00-Gdoc-p802-16q-closing-report-for-session-83.ppt,P802.16q Closing Report for Session#83,Harry Bims (P802.16q Chair)
Hyunjeong Kang,"""802.16.3 Acting Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0023-00-03R0-802-16-3-minutes-of-session-83.docx,802.16.3 Minutes of Session #83,Hyunjeong Kang (802.16.3 Acting Chair)
Hyunjeong Kang,"""802.16.3 Acting Chair""",https://mentor.ieee.org/802.16/dcn/13/16-13-0022-00-03R0-802-16-3-closing-report-to-session-83.pptx,802.16.3 Closing Report to Session #83,Hyunjeong Kang (802.16.3 Acting Chair)
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0010-02-000r-carrier-ethernet-2-0-requirements-for-p802-16r.pdf,Carrier Ethernet 2.0 Requirements for P802.16r,Roger Marks (Consensii LLC)
Roger Marks,"""Consensii LLC""",https://mentor.ieee.org/802.16/dcn/13/16-13-0010-01-000r-carrier-ethernet-2-0-requirements-for-p802-16r.pdf,Carrier Ethernet 2.0 Requirements for P802.16r,Roger Marks (Consensii LLC)
Jaesun Cha,"""802.16q Acting Editor""",https://mentor.ieee.org/802.16/dcn/13/16-13-0021-00-000q-work-plan-for-ieee-p802-16q.docx,Work Plan for IEEE P802.16q,Jaesun Cha (802.16q Acting Editor)
Jaesun Cha,"""802.16q Acting Editor""",https://mentor.ieee.org/802.16/dcn/13/16-13-0020-00-000q-draft-ieee-p802-16q-system-requirements-document.doc,Draft IEEE P802.16q System Requirements Document,Jaesun Cha (802.16q Acting Editor)
Tim Godfrey,"""GRIDMAN Task Group""",https://mentor.ieee.org/802.16/dcn/13/16-13-0014-02-Gdoc-ieee-p802-16-1a-d7-sponsor-ballot-comments.cmt,IEEE P802.16.1a/D7 Sponsor Ballot Comments,Tim Godfrey (GRIDMAN Task Group)
